link_id,name,osm_way_id,from_node_id,to_node_id,directed,geometry,dir_flag,length,facility_type,link_type,free_speed,lanes,capacity,allowed_uses,vdf_toll,vdf_alpha,vdf_beta,vdf_plf,vdf_length_mi,vdf_free_speed_mph,free_speed_in_mph_raw,vdf_fftt,ref_volume,base_volume,base_vol_auto,restricted_turn_nodes,is_link,link_type_name,from_biway
3798,South McAllister Avenue,537091891,2541,2540,1,"LINESTRING (-111.9289097 33.4200493, -111.9289036 33.4199746, -111.928884 33.4196701, -111.9288801 33.4195869)",1,51.49,tertiary,5,40,1,1200,drive,0,0.15,4,1,0.03,25.0,25.0,0.08,,,,,,,
3799,South McAllister Avenue,537091892,2541,2542,1,"LINESTRING (-111.9289097 33.4200493, -111.9289212 33.4201677, -111.9289334 33.4202593)",1,23.46,tertiary,5,40,2,2400,drive,0,0.15,4,1,0.01,25.0,25.0,0.04,,,,,,,
3800,South McAllister Avenue,537091892,2542,2541,1,"LINESTRING (-111.9289334 33.4202593, -111.9289212 33.4201677, -111.9289097 33.4200493)",1,23.46,tertiary,5,40,1,1200,drive,0,0.15,4,1,0.01,25.0,25.0,0.04,,,,,,,
3801,South McAllister Avenue,537091893,2542,2543,1,"LINESTRING (-111.9289334 33.4202593, -111.928944 33.4203395, -111.9289537 33.4204819, -111.9289632 33.4206327, -111.9289641 33.4206888, -111.9289637 33.4208706)",1,68.08,tertiary,5,40,1,1200,drive,0,0.15,4,1,0.04,25.0,25.0,0.1,,,,,,,
3802,South McAllister Avenue,537091893,2543,2542,1,"LINESTRING (-111.9289637 33.4208706, -111.9289641 33.4206888, -111.9289632 33.4206327, -111.9289537 33.4204819, -111.928944 33.4203395, -111.9289334 33.4202593)",1,68.08,tertiary,5,40,2,2400,drive,0,0.15,4,1,0.04,25.0,25.0,0.1,,,,,,,
3803,South McAllister Avenue,777220833,2543,2544,1,"LINESTRING (-111.9289637 33.4208706, -111.9289598 33.4210596, -111.9289515 33.4212016)",1,36.83,tertiary,5,40,1,1200,drive,0,0.15,4,1,0.02,25.0,25.0,0.06,,,,,,,
3804,South McAllister Avenue,537091895,2544,2244,1,"LINESTRING (-111.9289515 33.4212016, -111.9289384 33.4213934, -111.9289364 33.4215873)",1,42.92,tertiary,5,40,1,1200,drive,0,0.15,4,1,0.03,25.0,25.0,0.06,,,,,,,
3805,South McAllister Avenue,777220833,2544,2543,1,"LINESTRING (-111.9289515 33.4212016, -111.9289598 33.4210596, -111.9289637 33.4208706)",1,36.83,tertiary,5,40,1,1200,drive,0,0.15,4,1,0.02,25.0,25.0,0.06,,,,,,,
3806,East Veterans Way,537091896,2545,559,1,"LINESTRING (-111.9293023 33.4226415, -111.9294899 33.4227512)",1,21.26,tertiary,5,48,1,1200,drive,0,0.15,4,1,0.01,30.0,30.0,0.03,,,,,,,
3807,East Veterans Way,537091897,2545,2546,1,"LINESTRING (-111.9293023 33.4226415, -111.9292548 33.4226116, -111.9292125 33.4225822, -111.9291733 33.4225486, -111.9291389 33.422515, -111.9291124 33.4224856)",1,24.85,tertiary,5,48,1,1200,drive,0,0.15,4,1,0.02,30.0,30.0,0.03,,,,,,,
3808,East Veterans Way,537091897,2546,2545,1,"LINESTRING (-111.9291124 33.4224856, -111.9291389 33.422515, -111.9291733 33.4225486, -111.9292125 33.4225822, -111.9292548 33.4226116, -111.9293023 33.4226415)",1,24.85,tertiary,5,48,1,1200,drive,0,0.15,4,1,0.02,30.0,30.0,0.03,,,,,,,
3809,East Veterans Way,537091898,2546,2547,1,"LINESTRING (-111.9291124 33.4224856, -111.9290849 33.4224503, -111.9290592 33.4224134)",1,9.43,tertiary,5,48,2,2400,drive,0,0.15,4,1,0.01,30.0,30.0,0.01,,,,,,,
3810,East Veterans Way,537091900,2547,1390,1,"LINESTRING (-111.9290592 33.4224134, -111.9290334 33.4223709, -111.9290113 33.422326, -111.9289917 33.4222761, -111.9289764 33.4222264, -111.928966 33.4221896, -111.928959 33.4221573, -111.9289502 33.4221074, -111.928941 33.4220194)",1,45.53,tertiary,5,48,3,3600,drive,0,0.15,4,1,0.03,30.0,30.0,0.06,,,,,,,
3811,East Veterans Way,537091898,2547,2546,1,"LINESTRING (-111.9290592 33.4224134, -111.9290849 33.4224503, -111.9291124 33.4224856)",1,9.43,tertiary,5,48,1,1200,drive,0,0.15,4,1,0.01,30.0,30.0,0.01,,,,,,,
3812,East Veterans Way,1143809358,2549,558,1,"LINESTRING (-111.9304264 33.4231132, -111.93032 33.4230963, -111.930164 33.4230713)",1,24.79,tertiary,5,48,1,1200,drive,0,0.15,4,1,0.02,30.0,30.0,0.03,,,,,,,
3813,East 5th Street,723559140,2550,1139,1,"LINESTRING (-111.9358661 33.4255135, -111.935898 33.4255133, -111.936099 33.4255123, -111.936161 33.4255119, -111.93632 33.4255111)",1,42.12,tertiary,5,48,1,1200,drive,0,0.15,4,1,0.03,30.0,30.0,0.05,,,,,,,
3814,East 5th Street,537091903,2550,1140,1,"LINESTRING (-111.9358661 33.4255135, -111.9357017 33.4255136, -111.9355626 33.4255125, -111.9354593 33.4255112, -111.9353781 33.4255083)",1,45.3,tertiary,5,48,2,2400,drive,0,0.15,4,1,0.03,30.0,30.0,0.06,,,,,,,
3815,South River Parkway,537687433,2551,2552,1,"LINESTRING (-111.8994438 33.3389135, -111.8993346 33.3390584, -111.8991012 33.3392863, -111.8988611 33.3395018)",1,85.13,tertiary,5,40,3,3600,drive,0,0.15,4,1,0.05,25.0,25.0,0.13,,,,,,,
3816,South River Parkway,1064741128,2552,966,1,"LINESTRING (-111.8988611 33.3395018, -111.8983503 33.339968, -111.8979405 33.3403446, -111.8978206 33.3404546, -111.8976747 33.3405896, -111.8969773 33.3411388, -111.8969581 33.3411533, -111.8967218 33.3413425, -111.8963719 33.3416044, -111.8962483 33.341703, -111.8961551 33.3417792, -111.896078 33.3418643, -111.8959848 33.3419747, -111.8959259 33.3420597, -111.895879 33.3421416, -111.8958336 33.342221, -111.8957765 33.3423529, -111.8957375 33.3424888, -111.8957109 33.3426207, -111.8957014 33.3427653, -111.8957004 33.3428344, -111.8957027 33.3429002, -111.895707 33.3430244, -111.8957081 33.3430553, -111.8957233 33.3432142, -111.8957404 33.3433198, -111.8957497 33.3433745)",1,544.88,tertiary,5,40,2,2400,drive,0,0.15,4,1,0.34,25.0,25.0,0.82,,,,,,,
3817,South River Parkway,537687434,2553,2551,1,"LINESTRING (-111.8986557 33.3368582, -111.8990927 33.3372173, -111.8992571 33.3373886, -111.8993428 33.3375083, -111.8994288 33.337645, -111.8995025 33.3377961, -111.8995516 33.3379359, -111.8995949 33.3381039, -111.899621 33.3382663, -111.8996104 33.3384632, -111.8995754 33.3386242, -111.8995021 33.3388361, -111.8994438 33.3389135)",1,260.52,tertiary,5,40,2,2400,drive,0,0.15,4,1,0.16,25.0,25.0,0.39,,,,,,,
3818,South River Parkway,537687436,2554,2555,1,"LINESTRING (-111.8976487 33.3463209, -111.897671 33.34641, -111.8976964 33.3465113, -111.8977305 33.346978, -111.8977384 33.3471887)",1,97.06,tertiary,5,40,2,2400,drive,0,0.15,4,1,0.06,25.0,25.0,0.15,,,,,,,
3819,South River Parkway,537687437,2555,1045,1,"LINESTRING (-111.8977384 33.3471887, -111.8977462 33.3473983)",1,23.32,tertiary,5,40,1,1200,drive,0,0.15,4,1,0.01,25.0,25.0,0.03,,,,,,,
3820,South River Parkway,1053220731,2556,970,1,"LINESTRING (-111.8977637 33.3480299, -111.8977737 33.3482963)",1,29.64,tertiary,5,40,1,1200,drive,0,0.15,4,1,0.02,25.0,25.0,0.04,,,,,,,
3821,South River Parkway,537687439,2557,2558,1,"LINESTRING (-111.8980087 33.3469061, -111.8979558 33.3464442, -111.8979082 33.3462296)",1,75.86,tertiary,5,40,3,3600,drive,0,0.15,4,1,0.05,25.0,25.0,0.11,,,,,,,
3822,South River Parkway,537687440,2558,2559,1,"LINESTRING (-111.8979082 33.3462296, -111.8977832 33.3458955, -111.8976315 33.3455758, -111.8976164 33.3455488, -111.8974845 33.3453133, -111.8974014 33.3452068, -111.8972917 33.3450646)",1,142.33,tertiary,5,40,2,2400,drive,0,0.15,4,1,0.09,25.0,25.0,0.21,,,,,,,
3823,South River Parkway,537687441,2559,964,1,"LINESTRING (-111.8972917 33.3450646, -111.8972821 33.3450526, -111.8971727 33.3449164, -111.8967644 33.3444551)",1,83.64,tertiary,5,40,3,3600,drive,0,0.15,4,1,0.05,25.0,25.0,0.13,,,,,,,
3824,South River Parkway,537687444,2560,2561,1,"LINESTRING (-111.8990421 33.3396437, -111.8992881 33.3394286, -111.8994096 33.3392892, -111.8995013 33.3391498, -111.8996579 33.3388938, -111.8997376 33.3386448, -111.8997645 33.3384762, -111.8997805 33.3382533, -111.899778 33.3381597, -111.8997764 33.3380977, -111.8997421 33.3379168, -111.8996998 33.3377546, -111.8996556 33.33765, -111.8996386 33.3376098, -111.8995193 33.3374216, -111.8993892 33.3372649, -111.8992662 33.3371485)",1,309.67,tertiary,5,40,2,2400,drive,0,0.15,4,1,0.19,25.0,25.0,0.46,,,,,,,
3825,South River Parkway,537687445,2561,2562,1,"LINESTRING (-111.8992662 33.3371485, -111.8992416 33.3371252, -111.8987805 33.3367441)",1,63.71,tertiary,5,40,3,3600,drive,0,0.15,4,1,0.04,25.0,25.0,0.1,,,,,,,
3826,South River Parkway,537687446,2562,2563,1,"LINESTRING (-111.8987805 33.3367441, -111.8983855 33.3364529, -111.898205 33.3362679)",1,75.48,tertiary,5,40,2,2400,drive,0,0.15,4,1,0.05,25.0,25.0,0.11,,,,,,,
3827,South River Parkway,537687450,2563,2566,1,"LINESTRING (-111.898205 33.3362679, -111.8981011 33.3361396, -111.8979947 33.3359911)",1,36.47,tertiary,5,40,2,2400,drive,0,0.15,4,1,0.02,25.0,25.0,0.05,,,,,,,
3828,South River Parkway,537687447,2564,2553,1,"LINESTRING (-111.8979965 33.3363369, -111.8980532 33.3363965, -111.8982502 33.3365443, -111.8986557 33.3368582)",1,84.42,tertiary,5,40,3,3600,drive,0,0.15,4,1,0.05,25.0,25.0,0.13,,,,,,,
3829,South River Parkway,537687448,2565,2564,1,"LINESTRING (-111.8976053 33.3356976, -111.8977123 33.3359364, -111.8978891 33.336224, -111.8979965 33.3363369)",1,80.34,tertiary,5,40,2,2400,drive,0,0.15,4,1,0.05,25.0,25.0,0.12,,,,,,,
3830,South River Parkway,537687450,2566,963,1,"LINESTRING (-111.8979947 33.3359911, -111.8979374 33.3358684, -111.8978905 33.33574, -111.8978551 33.3356097, -111.897827 33.335508)",1,56.04,tertiary,5,40,2,2400,drive,0,0.15,4,1,0.03,25.0,25.0,0.08,,,,,,,
3831,,537687449,2566,2565,1,"LINESTRING (-111.8979947 33.3359911, -111.8979146 33.3359462, -111.897832 33.3358012, -111.8977529 33.3357329, -111.8976939 33.3357037, -111.8976711 33.3356959, -111.8976053 33.3356976)",1,52.16,tertiary,5,40,1,1200,drive,0,0.15,4,1,0.03,25.0,25.0,0.08,,,,,,,
3832,South River Parkway,537687451,2567,2568,1,"LINESTRING (-111.8977817 33.335204, -111.8977707 33.3349285, -111.8977688 33.3348725, -111.897657 33.3347803)",1,51.47,tertiary,5,40,2,2400,drive,0,0.15,4,1,0.03,25.0,25.0,0.08,,,,,,,
3833,South River Parkway,1064741107,2568,969,1,"LINESTRING (-111.897657 33.3347803, -111.8975751 33.3348746, -111.8975727 33.3349352, -111.8975728 33.3353497)",1,65.79,tertiary,5,40,2,2400,drive,0,0.15,4,1,0.04,25.0,25.0,0.1,,,,,,,
3834,East Warner Road,1070406445,2568,2621,1,"LINESTRING (-111.897657 33.3347803, -111.8965137 33.3347949)",1,106.23,secondary,4,60,3,4800,drive,0,0.15,4,1,0.07,35.0,35.0,0.11,,,,,,,
3835,East Warner Road,934161974,2568,2750,1,"LINESTRING (-111.897657 33.3347803, -111.8978829 33.3347774, -111.8980218 33.3347757)",1,33.89,secondary,4,60,2,3200,drive,0,0.15,4,1,0.02,35.0,35.0,0.03,,,,,,,
3836,South Los Feliz Drive,537687454,2569,1629,1,"LINESTRING (-111.9068485 33.349166, -111.906853 33.3491012)",1,7.22,tertiary,5,40,1,1200,drive,0,0.15,4,1,0.0,25.0,25.0,0.01,,,,,,,
3837,South Los Feliz Drive,537687455,2569,1640,1,"LINESTRING (-111.9068485 33.349166, -111.906848 33.3492277)",1,6.86,tertiary,5,40,1,1200,drive,0,0.15,4,1,0.0,25.0,25.0,0.01,,,,,,,
3838,South Los Feliz Drive,537687456,2570,796,1,"LINESTRING (-111.9068498 33.3496008, -111.9068551 33.3497621, -111.9068686 33.349882)",1,31.33,tertiary,5,40,1,1200,drive,0,0.15,4,1,0.02,25.0,25.0,0.05,,,,,,,
3839,South Los Feliz Drive,537687457,2570,1640,1,"LINESTRING (-111.9068498 33.3496008, -111.9068487 33.3493023, -111.906848 33.3492277)",1,41.49,tertiary,5,40,2,2400,drive,0,0.15,4,1,0.03,25.0,25.0,0.06,,,,,,,
3840,South Lakeshore Drive,725253221,2571,2572,1,"LINESTRING (-111.9198376 33.3487785, -111.9198319 33.348601)",1,19.74,tertiary,5,40,1,1200,drive,0,0.15,4,1,0.01,25.0,25.0,0.03,,,,,,,
3841,South Lakeshore Drive,537687460,2571,2877,1,"LINESTRING (-111.9198376 33.3487785, -111.919845 33.3490103, -111.919838 33.3490854)",1,34.16,tertiary,5,40,2,2400,drive,0,0.15,4,1,0.02,25.0,25.0,0.05,,,,,,,
3842,South Lakeshore Drive,725253221,2572,2571,1,"LINESTRING (-111.9198319 33.348601, -111.9198376 33.3487785)",1,19.74,tertiary,5,40,1,1200,drive,0,0.15,4,1,0.01,25.0,25.0,0.03,,,,,,,
3843,South Lakeshore Drive,537687462,2572,2573,1,"LINESTRING (-111.9198319 33.348601, -111.91984 33.347834, -111.9198328 33.3470713, -111.9198283 33.3462791, -111.919825 33.3457096, -111.9198244 33.3455104, -111.9198274 33.3451495, -111.9198281 33.3450849, -111.9198206 33.3447212, -111.9198193 33.3446454, -111.9198192 33.3446282, -111.9198191 33.3442271, -111.919819 33.3437515, -111.9198178 33.3435012, -111.9198147 33.342843, -111.9198221 33.3423494)",1,695.17,tertiary,5,40,1,1200,drive,0,0.15,4,1,0.43,25.0,25.0,1.04,,,,,,,
3844,South Lakeshore Drive,537687462,2573,2572,1,"LINESTRING (-111.9198221 33.3423494, -111.9198147 33.342843, -111.9198178 33.3435012, -111.919819 33.3437515, -111.9198191 33.3442271, -111.9198192 33.3446282, -111.9198193 33.3446454, -111.9198206 33.3447212, -111.9198281 33.3450849, -111.9198274 33.3451495, -111.9198244 33.3455104, -111.919825 33.3457096, -111.9198283 33.3462791, -111.9198328 33.3470713, -111.91984 33.347834, -111.9198319 33.348601)",1,695.17,tertiary,5,40,1,1200,drive,0,0.15,4,1,0.43,25.0,25.0,1.04,,,,,,,
3845,South Lakeshore Drive,537687463,2573,2574,1,"LINESTRING (-111.9198221 33.3423494, -111.919817 33.3420777, -111.9198228 33.3420391, -111.9198429 33.3419903, -111.9198725 33.341958)",1,44.8,tertiary,5,40,1,1200,drive,0,0.15,4,1,0.03,25.0,25.0,0.07,,,,,,,
3846,East Carver Road,537687466,2574,86,1,"LINESTRING (-111.9198725 33.341958, -111.9199066 33.3419321, -111.9199535 33.3419158, -111.9200058 33.3419074, -111.9201076 33.341907, -111.920374 33.3419061)",1,48.15,tertiary,5,40,1,1200,drive,0,0.15,4,1,0.03,25.0,25.0,0.07,,,,,,,
3847,South Lakeshore Drive,537687463,2574,2573,1,"LINESTRING (-111.9198725 33.341958, -111.9198429 33.3419903, -111.9198228 33.3420391, -111.919817 33.3420777, -111.9198221 33.3423494)",1,44.8,tertiary,5,40,1,1200,drive,0,0.15,4,1,0.03,25.0,25.0,0.07,,,,,,,
3848,East Carver Road,537687469,2575,87,1,"LINESTRING (-111.9281798 33.3419252, -111.9279264 33.3419277)",1,23.54,tertiary,5,40,1,1200,drive,0,0.15,4,1,0.01,25.0,25.0,0.04,,,,,,,
3849,East Carver Road,537687470,2575,1656,1,"LINESTRING (-111.9281798 33.3419252, -111.9282832 33.3419242, -111.928454 33.3419233)",1,25.47,tertiary,5,40,3,3600,drive,0,0.15,4,1,0.02,25.0,25.0,0.04,,,,,,,
3850,East Carver Road,537687471,2576,1656,1,"LINESTRING (-111.9289798 33.3419224, -111.9286181 33.3419225, -111.928454 33.3419233)",1,48.84,tertiary,5,40,2,2400,drive,0,0.15,4,1,0.03,25.0,25.0,0.07,,,,,,,
3851,East Carver Road,537687472,2576,2577,1,"LINESTRING (-111.9289798 33.3419224, -111.9306147 33.3419219, -111.9327747 33.3419261, -111.9335148 33.3419238, -111.9339303 33.3419435, -111.935617 33.3419429, -111.9357313 33.3419429, -111.9371108 33.3419396)",1,755.38,tertiary,5,40,1,1200,drive,0,0.15,4,1,0.47,25.0,25.0,1.13,,,,,,,
3852,South Mill Avenue,537687473,2577,112,1,"LINESTRING (-111.9371108 33.3419396, -111.9371145 33.3423442)",1,44.99,tertiary,5,40,1,1200,drive,0,0.15,4,1,0.03,25.0,25.0,0.07,,,,,,,
3853,East Carver Road,537687472,2577,2576,1,"LINESTRING (-111.9371108 33.3419396, -111.9357313 33.3419429, -111.935617 33.3419429, -111.9339303 33.3419435, -111.9335148 33.3419238, -111.9327747 33.3419261, -111.9306147 33.3419219, -111.9289798 33.3419224)",1,755.38,tertiary,5,40,1,1200,drive,0,0.15,4,1,0.47,25.0,25.0,1.13,,,,,,,
3854,South Mill Avenue,537687474,2578,113,1,"LINESTRING (-111.937137 33.3471959, -111.9371801 33.3471047, -111.9371722 33.3463281, -111.9371656 33.3454122, -111.9371635 33.3449178, -111.9371267 33.3448108)",1,266.46,tertiary,5,40,1,1200,drive,0,0.15,4,1,0.17,25.0,25.0,0.4,,,,,,,
3855,South Mill Avenue,537687475,2578,2579,1,"LINESTRING (-111.937137 33.3471959, -111.9371415 33.3476466, -111.9371457 33.3480667, -111.9371511 33.3485991)",1,156.03,tertiary,5,40,1,1200,drive,0,0.15,4,1,0.1,25.0,25.0,0.23,,,,,,,
3856,South Mill Avenue,959047341,2579,1057,1,"LINESTRING (-111.9371511 33.3485991, -111.9371128 33.3486491, -111.937112 33.349032, -111.9371134 33.3490509, -111.9371498 33.34912)",1,59.68,tertiary,5,40,1,1200,drive,0,0.15,4,1,0.04,25.0,25.0,0.09,,,,,,,
3857,South Mill Avenue,537687475,2579,2578,1,"LINESTRING (-111.9371511 33.3485991, -111.9371457 33.3480667, -111.9371415 33.3476466, -111.937137 33.3471959)",1,156.03,tertiary,5,40,1,1200,drive,0,0.15,4,1,0.1,25.0,25.0,0.23,,,,,,,
3858,South Emerald Drive,537687479,2580,212,1,"LINESTRING (-111.9666837 33.3350825, -111.9666863 33.3352836)",1,22.36,tertiary,5,40,1,1200,drive,0,0.15,4,1,0.01,25.0,25.0,0.03,,,,,,,
3859,South Emerald Drive,537687480,2580,755,1,"LINESTRING (-111.9666837 33.3350825, -111.966681 33.3346826, -111.966681 33.3345248)",1,62.01,tertiary,5,40,4,4800,drive,0,0.15,4,1,0.04,25.0,25.0,0.09,,,,,,,
3860,West Carver Road,537687482,2581,108,1,"LINESTRING (-111.9544095 33.3418613, -111.9539379 33.3418634)",1,43.81,tertiary,5,40,1,1200,drive,0,0.15,4,1,0.03,25.0,25.0,0.07,,,,,,,
3861,South Hardy Drive,537687485,2581,2582,1,"LINESTRING (-111.9544095 33.3418613, -111.9544189 33.3415489, -111.9544113 33.3407557, -111.9544067 33.340284, -111.9544059 33.3402705, -111.9544046 33.3400666, -111.9543983 33.3393969, -111.9543915 33.3386725, -111.9543866 33.3381502, -111.9543845 33.3379308, -111.954375 33.3371043, -111.9543705 33.3364461, -111.9543684 33.336219, -111.9543628 33.3356319, -111.9543552 33.3351874)",1,742.14,tertiary,5,40,1,1200,drive,0,0.15,4,1,0.46,25.0,25.0,1.11,,,,,,,
3862,South Hardy Drive,537687484,2581,2583,1,"LINESTRING (-111.9544095 33.3418613, -111.9544094 33.341963, -111.954415 33.3422634)",1,44.72,tertiary,5,40,1,1200,drive,0,0.15,4,1,0.03,25.0,25.0,0.07,,,,,,,
3863,South Hardy Drive,537687483,2582,1502,1,"LINESTRING (-111.9543552 33.3351874, -111.9543505 33.3347009, -111.954352 33.3345741)",1,68.2,tertiary,5,40,3,3600,drive,0,0.15,4,1,0.04,25.0,25.0,0.1,,,,,,,
3864,South Hardy Drive,537687485,2582,2581,1,"LINESTRING (-111.9543552 33.3351874, -111.9543628 33.3356319, -111.9543684 33.336219, -111.9543705 33.3364461, -111.954375 33.3371043, -111.9543845 33.3379308, -111.9543866 33.3381502, -111.9543915 33.3386725, -111.9543983 33.3393969, -111.9544046 33.3400666, -111.9544059 33.3402705, -111.9544067 33.340284, -111.9544113 33.3407557, -111.9544189 33.3415489, -111.9544095 33.3418613)",1,742.14,tertiary,5,40,1,1200,drive,0,0.15,4,1,0.46,25.0,25.0,1.11,,,,,,,
3865,South Hardy Drive,537687484,2583,2581,1,"LINESTRING (-111.954415 33.3422634, -111.9544094 33.341963, -111.9544095 33.3418613)",1,44.72,tertiary,5,40,2,2400,drive,0,0.15,4,1,0.03,25.0,25.0,0.07,,,,,,,
3866,South Hardy Drive,1075020025,2583,2792,1,"LINESTRING (-111.954415 33.3422634, -111.954426 33.3429843)",1,80.17,tertiary,5,40,1,1200,drive,0,0.15,4,1,0.05,25.0,25.0,0.12,,,,,,,
3867,South Hardy Drive,537687486,2584,938,1,"LINESTRING (-111.9544855 33.3487089, -111.9544838 33.3485979, -111.9544806 33.3482934, -111.9544798 33.3481454)",1,62.66,tertiary,5,40,2,2400,drive,0,0.15,4,1,0.04,25.0,25.0,0.09,,,,,,,
3868,South Hardy Drive,537687487,2584,2896,1,"LINESTRING (-111.9544855 33.3487089, -111.9544861 33.3489702, -111.954487 33.3490798)",1,41.24,tertiary,5,40,3,3600,drive,0,0.15,4,1,0.03,25.0,25.0,0.06,,,,,,,
3869,South Hardy Drive,537687490,2585,117,1,"LINESTRING (-111.9544815 33.3497587, -111.9544812 33.3499216, -111.9544813 33.3500696)",1,34.57,tertiary,5,40,1,1200,drive,0,0.15,4,1,0.02,25.0,25.0,0.05,,,,,,,
3870,South Hardy Drive,537687489,2585,2896,1,"LINESTRING (-111.9544815 33.3497587, -111.9544777 33.3493117, -111.954487 33.3492229)",1,59.62,tertiary,5,40,3,3600,drive,0,0.15,4,1,0.04,25.0,25.0,0.09,,,,,,,
3871,West Grove Parkway,537687493,2586,496,1,"LINESTRING (-111.9471398 33.3548333, -111.9479285 33.3548323)",1,73.25,tertiary,5,40,1,1200,drive,0,0.15,4,1,0.05,25.0,25.0,0.11,,,,,,,
3872,West Grove Parkway,537687492,2586,1191,1,"LINESTRING (-111.9471398 33.3548333, -111.946716 33.3548341)",1,39.36,tertiary,5,40,2,2400,drive,0,0.15,4,1,0.02,25.0,25.0,0.06,,,,,,,
3873,South Priest Drive,537687494,2587,438,1,"LINESTRING (-111.9629259 33.35188, -111.962994 33.3519575)",1,10.69,tertiary,5,40,1,1200,drive,0,0.15,4,1,0.01,25.0,25.0,0.02,,,,,,,
3874,South Priest Drive,1053819661,2587,2784,1,"LINESTRING (-111.9629259 33.35188, -111.9629077 33.351818, -111.962775 33.3516763, -111.9627228 33.3515844, -111.9626994 33.3515291)",1,44.94,tertiary,5,40,1,1200,drive,0,0.15,4,1,0.03,25.0,25.0,0.07,,,,,,,
3875,North Lake View Road,537702166,2588,270,1,"LINESTRING (-111.9416191 33.4383389, -111.9415624 33.4382307)",1,13.13,tertiary,5,40,1,1200,drive,0,0.15,4,1,0.01,25.0,25.0,0.02,,,,,,,
3876,East Curry Road,1055411075,2588,1249,1,"LINESTRING (-111.9416191 33.4383389, -111.9424061 33.4380526, -111.9424905 33.4380208)",1,88.26,primary,3,80,2,3600,drive,0,0.15,4,1,0.05,50.0,50.0,0.07,,,,,,,
3877,North 56th Street,537703118,2589,572,1,"LINESTRING (-111.9610547 33.4457515, -111.9610497 33.4454994, -111.961028 33.4453743)",1,42.09,tertiary,5,40,2,2400,drive,0,0.15,4,1,0.03,25.0,25.0,0.06,,,,,,,
3878,North 56th Street,537703117,2589,884,1,"LINESTRING (-111.9610547 33.4457515, -111.9610518 33.4459359)",1,20.51,tertiary,5,40,1,1200,drive,0,0.15,4,1,0.01,25.0,25.0,0.03,,,,,,,
3879,West Center Parkway,537704529,2590,2863,1,"LINESTRING (-111.9543279 33.4445601, -111.9546939 33.4446048, -111.9548274 33.4446058)",1,46.71,tertiary,5,72,4,4800,drive,0,0.15,4,1,0.03,45.0,45.0,0.04,,,,,,,
3880,West Center Parkway,537704530,2591,2590,1,"LINESTRING (-111.9541761 33.4445406, -111.9543279 33.4445601)",1,14.25,tertiary,5,72,1,1200,drive,0,0.15,4,1,0.01,45.0,45.0,0.01,,,,,,,
3881,West Center Parkway,537704532,2592,2591,1,"LINESTRING (-111.9529891 33.4443924, -111.9530622 33.4444015, -111.9541761 33.4445406)",1,111.36,tertiary,5,72,1,1200,drive,0,0.15,4,1,0.07,45.0,45.0,0.09,,,,,,,
3882,West Center Parkway,537704534,2593,891,1,"LINESTRING (-111.9522867 33.4442122, -111.952076 33.4441725, -111.9519417 33.4441445, -111.9518197 33.4441195)",1,44.54,tertiary,5,72,3,3600,drive,0,0.15,4,1,0.03,45.0,45.0,0.04,,,,,,,
3883,West Center Parkway,537704536,2594,2593,1,"LINESTRING (-111.953003 33.4443042, -111.9526414 33.444257, -111.952554 33.4442458, -111.9524708 33.4442377, -111.952394 33.4442291, -111.9522867 33.4442122)",1,67.26,tertiary,5,72,1,1200,drive,0,0.15,4,1,0.04,45.0,45.0,0.06,,,,,,,
3884,North Miller Road,537716460,2595,2596,1,"LINESTRING (-111.9179316 33.4507154, -111.9179282 33.4511398, -111.917927 33.4512709)",1,61.77,tertiary,5,40,2,2400,drive,0,0.15,4,1,0.04,25.0,25.0,0.09,,,,,,,
3885,North Miller Road,537716462,2595,2597,1,"LINESTRING (-111.9179316 33.4507154, -111.9179321 33.4506465, -111.9179328 33.4505588)",1,17.41,tertiary,5,40,1,1200,drive,0,0.15,4,1,0.01,25.0,25.0,0.03,,,,,,,
